,Date,User_ID,Tweet_ID,Location,Tweets,Favorite Count,Retweet Count,Source
806,2022-04-27,1439475455875162113,1519185125116100609,"Ahmedabad,Gujarat","Croma 80 cm (32 Inches) HD Ready Certified Android Smart LED TV CREL032HOF024601 (Black) (2022 Model) at ₹10,791 with Bank Offer

https://t.co/xzkQWjtcKq",0,0,https://amzn.to/3vjFEHW
807,2022-04-27,2822380916,1519185102168862721,South Africa,"RT @SusanneLeist: Bring the snowstorm and howling winds.
Welcome to the town of deadly sins.

MEET ME IN MAINE

https://t.co/ykcipcBMnj

ht…",0,13,http://amzn.to/2TvFk8n
808,2022-04-27,941605197184413696,1519185095738986497,Enugu Nigeria,"RT @readerpreneur: 5. First Things First

BY Stephen R. Covey

https://t.co/8MoEA11nad",0,1,https://amzn.to/37PSPHz
809,2022-04-27,33223210,1519185091557265413,"NH, USA",Loving him could save you… 💜 #Traitor by #CallieVincent #SoldToTheDonSeries #mafiaromance #darkromance #arrangedromance https://t.co/oJ9RgMSdTx https://t.co/5veSsFPwNC,0,0,https://amzn.to/3ih8ql7
810,2022-04-27,414132529,1519185080870223872,"In a #Book, of course!","#NeweRelease #Women's #Contemporary #Suspense #Fiction #EBook
King of Spades by Alta Hensley
Kindle &gt; https://t.co/HLAv5d1BNV

Nook &gt; https://t.co/Q4A8wJLDWt  

Apple &gt; https://t.co/Yqhpj1WjkT  

KOBO &gt; https://t.co/rGSIXoWI91  

Google Play &gt;    https://t.co/K2tbajSRnL https://t.co/HMXejbIx2W",0,0,https://amzn.to/3r4QiQ9
812,2022-04-27,941605197184413696,1519185064201924608,Enugu Nigeria,"RT @readerpreneur: 2. The 7 Habits of Highly Effective People

BY Stephen R. Covey

https://t.co/1YHgQQYWdU",0,2,https://amzn.to/3MoVAOS
813,2022-04-27,27826482,1519185053472804865,"Chicago, IL",#Ad: Discover new Music from Ellen Hayes. We Owe It All To You is now available on all digital outlets order your copy today! -  - https://t.co/aaCN2dAhAw #EllenHayes https://t.co/GPuJZBZnvv,1,0,https://amzn.to/3vaaYre
814,2022-04-27,941605197184413696,1519185041158459393,Enugu Nigeria,"RT @readerpreneur: 1. The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results

BY Gary Keller

https://t.co/TKik2HJYtC",0,4,https://amzn.to/3rSi5ni
817,2022-04-27,1385286231811051520,1519184962380992513,"England, United Kingdom","£29.90 &gt;&gt;&gt; FROM £49.99
.
PRICE DROP 
.
https://t.co/L8NDraKfbe",0,0,https://amzn.to/3rTHY6n
818,2022-04-27,24784062,1519184952700682241,"Cedar Springs, MI","Only $4 with 60% #pricedrop 💧💧
My Little Pony: The Movie [DVD] https://t.co/7ndhKqjRWz #AD",0,0,https://amzn.to/3OHZKDe
819,2022-04-27,1121296026034421761,1519184951505264640,"North West, England","@AuthorEarnshaw @JonGardener @SLangfordScare @guymorrisbooks @GalenMicheal @MatthewMeagher8 @CarolineGolds63 @RuthWatsonMorr1 @ElleGrawl You're more than welcome .. have a great day and you might like to visit our libraries
==
The Wars and Words Series
UK: https://t.co/jUOZlmV6zF 
US: https://t.co/C9WIQNyVyO
and all major book retailers
FREE with #KU
==
Bringing the Library of George Clarke Musgrave back to life",2,0,http://amzn.to/3DJmIEe
820,2022-04-27,841850514849517569,1519184948728860672,Okinotorishima Ogasawara Tokyo,"Figure Statues from a great selection at Hobbies Store. 1420
https://t.co/xGiLcdqXqC  amazon https://t.co/OzdfW7Pc6S",0,0,https://amzn.to/3qQCc3Z
821,2022-04-27,1439475455875162113,1519184912666230784,"Ahmedabad,Gujarat","Dell New Inspiron 3511 Laptop Intel i3-1115G4 15.6"" (39.62Cms) Anti Glare FHD, 8GB DDR4, 1TB, Win 11 + MS Office'21, Carbon Black, 1.8Kgs at ₹36,990

https://t.co/sEHruDnyw3

Next Seller at ₹43k +",0,0,https://amzn.to/3xTpYNl
822,2022-04-27,2822380916,1519184904457752578,South Africa,"RT @bernardfoong: Beauty is in everything. I often see something beautiful in what 'regular' people perceive as ugly.
INITIATION https://t.…",0,21,
823,2022-04-27,285754823,1519184800174985216,"Navi Mumbai, India","Happenings are disturbing. Democracy is a delicate system. It can tilt, it can bend but it cannot break. Let the truth prevail. “सत्यमेव जयते”
ॐ साईराम🙏🙏

For booking “The Sai Way”
Click on the below link
https://t.co/vjTnGY8FpE https://t.co/dTrcgnHekp",60,3,http://amzn.to/3xDUGHa
824,2022-04-27,1385286231811051520,1519184756222562304,"England, United Kingdom","£69.90 &gt;&gt;&gt; FROM £119.83
.
PRICE DROP 
.
https://t.co/uxK3UiVYFo",0,0,https://amzn.to/3OJeQbY
825,2022-04-27,1071959048977674241,1519184734454095873,,"RT @JmkWalkow: @SonOfJmkWalkow @adasomg @realDonaldTrump @BarackObama could be investigated for shutting the Keystone pipeline, helping Rus…",0,7,
826,2022-04-27,1150225766677827584,1519184676816007168,Somewhere in the Pacific Ocean,Squadron Nostalgia LLC VS-29 Dragonfires S-3B (USS Lincoln 1995) Viking Model https://t.co/mtig5HT7RN via amazon,0,0,https://amzn.to/3yypb2w
827,2022-04-27,48459797,1519184663419359232,"Alamo, CA","RT @RobSandIA: My book is out May 1! 

Wild true crime story with all the bizarre details, &amp; a 
bit on growing up in small town America. Fu…",0,39,
828,2022-04-27,841850514849517569,1519184657702600705,Okinotorishima Ogasawara Tokyo,"Blue Buffalo Company, Ltd　514676620
Home Landing Page https://t.co/Y9pdlVBBXI @amazon",0,0,https://amzn.to/30u83OT
829,2022-04-27,3144686901,1519184618309795840,,#NowPlaying: Artificial Flowers by Bobby Darin #listen at https://t.co/ZItnxQQbHc Buy this song here: https://t.co/Y3Acaq0KVv https://t.co/rmFgZApt58,0,0,https://hitmusic.network/60s
830,2022-04-27,1360770482556051457,1519184615633833984,,"RT @LegoDrops: Lego Store [$39.99]: Triceratops Pickup Truck Ambush

More new sets:
Lego Store: https://t.co/rEvA6CFVtw
Amazon: https://t.c…",0,1,https://bit.ly/3iqWtdc
831,2022-04-27,1455520877907431433,1519184592816726017,,"Lego Store [$39.99]: Triceratops Pickup Truck Ambush

More new sets:
Lego Store: https://t.co/rEvA6CFVtw
Amazon: https://t.co/bN5HY7Xv8U

https://t.co/ZdCzJiDL6c",0,1,https://bit.ly/3iqWtdc
832,2022-04-27,1360770482556051457,1519184576127590401,,"RT @LegoDrops: Lego Store [$59.95]: LEGO® Technic Small Hub Battery

More new sets:
Lego Store: https://t.co/rEvA6CFVtw
Amazon: https://t.c…",0,1,https://bit.ly/3iqWtdc
833,2022-04-27,1455520877907431433,1519184574181515265,,"Lego Store [$59.95]: LEGO® Technic Small Hub Battery

More new sets:
Lego Store: https://t.co/rEvA6CFVtw
Amazon: https://t.co/bN5HY7Xv8U

https://t.co/xbcO6SlmgX",0,1,https://bit.ly/3iqWtdc
834,2022-04-27,287285192,1519184570373095428,Worldwide,"12 Critical eBooks That are The Keys to Success When Working As a #Freelancer to Rebuild Your Finances Post CV19 Pandemic.
Review &amp; buy here ➡️  https://t.co/aQKQHuuvMH
Website article ➡️  https://t.co/876dHtK4BN
#freelancing #book #booktwitter
@FrelanceWkGuide https://t.co/r7uTu9NQRi",0,0,http://amzn.to/3zlnkyf
835,2022-04-27,1451886012528046083,1519184565805355009,USA,"Ghostbusters The Board Game for $39.98, retail $85!

#astros #passan 
https://t.co/b7zJyJCG7c",0,0,https://amzn.to/3rVy5Fn
836,2022-04-27,2188714462,1519184565796958208,🍟Eats 📀Blu-Ray 📚🔊Audible,"PS5 SSD WD_BLACK SN850 
Includes Heatsink 
2TB
Was $549.99
Now $299.99
Amazon https://t.co/NP7A2xgC2o #ad https://t.co/MPZmC7pPiZ",1,0,http://amzn.to/3EGrvI3
837,2022-04-27,4763911649,1519184555621638145,,RT @irisfoxglove: Laurent &amp; Sabre are FREE from today through April 28! Start The Starian Cycle series with The Traitor’s Mercy: https://t.…,0,3,
839,2022-04-27,1083736848608899072,1519184499766083584,India,"boAt Stone 1000 14W Bluetooth Speaker with 8 Hours Playback, Bluetooth v5.0, IPX5 Water Resistance(Blue) for ₹2,199
https://t.co/FfaafAvRpB
Black Colour Selling for ₹2,499",0,0,https://amzn.to/3981qFR
840,2022-04-27,1385286231811051520,1519184460587012097,"England, United Kingdom","£482.99 only 
.
https://t.co/76cpKDn7YI",0,0,https://amzn.to/3981tl1
841,2022-04-27,219105818,1519184412365266944,Pittsburgh,"RT @AlanFelyk: When your personal assistant tries to expand her job duties.

https://t.co/KymoZqMtZj

#AmReading #Audiobook #Books #BookTok…",0,4,https://amzn.to/2KnuxEi
842,2022-04-27,32919587,1519184398331039750,Camelot. 🪨🗡,"RT @SusanneLeist: Is Blue Harbor a picture-perfect town? Elizabeth &amp; Scarlett seek the truth after death arrives at their front door.

MEET…",0,6890,
843,2022-04-27,219105818,1519184375367319552,Pittsburgh,"RT @AlanFelyk: As a pseudo god, Paul wants to know whether he still can be loved.

https://t.co/W1XYQjhpNE

#AmReading #Audible #Audiobook…",0,11,https://amzn.to/2UXjqvJ
845,2022-04-27,219105818,1519184321319522304,Pittsburgh,"RT @AlanFelyk: Panic at the donut shop.

https://t.co/FyJmzhAWfi

#AmReading #AmWriting #Books #BookTok #BookWorm #BookReview #GreatReads #…",0,6,https://amzn.to/3EW93e8
846,2022-04-27,1014523955816919041,1519184189417037824,,"RT @moliterarios: ✨ Oferta do dia na Amazon:

📚 Daisy Jones and The Six 
💷 R$19,90
🛒 https://t.co/sWGFXYsEB8 https://t.co/atZCGofdQw",0,83,https://amzn.to/3vM39sg
847,2022-04-27,926868950792785920,1519184176032976898,,RT @NinWire: The Legend of Zelda: Majora's Mask 3D for 3DS is $32.90 on Amazon. (#ad) https://t.co/G4DIHfYNwc https://t.co/RxIONb7ygC,0,13,https://amzn.to/37ILV73
849,2022-04-27,846806030,1519184108227903488,"Fort Wayne, Indiana",The Revenge of Esther Norman Book One https://t.co/AP748rcKrd via @amazon,4,4,https://amzn.to/3y083ED
850,2022-04-27,318774557,1519184094248136704,🇺🇸 🌎 ,"I write, pen name Joy M. Lilley.  
My first novel is 'Figs, Vines and Roses' a tale of love and loss at the turn of the nineteenth century. 

https://t.co/hVocUmoItQ
https://t.co/DLDCmCmAgR
https://t.co/d1MjOgojTO 

  #AuthorUpROAR #MasterBlaster 
  @joygerken https://t.co/n9MHDsPg9q",1,1,https://authoruproar.com/joy-m-lilley/
852,2022-04-27,416484991,1519184068168011781,Global !!,"#NewRelease #KindleUnlimited #Book

📽️     📽️     📽️     📽️     📽️
We Are All K.C. Hall by Cameron McVey https://t.co/8qcijzky3l
📽️     📽️     📽️     📽️     📽️

#LoveToRead
#MovieStar #Fiction #Novels
#AmReading #Women's #Contemporary #eBooks
#IReadEverywhere https://t.co/XurKhay4cz",0,0,https://amzn.to/3r8rMhl
855,2022-04-27,940462152,1519184041756397568,,RT @JmkWalkow: @realDonaldTrump @nytimes #GameofThrones Cerssei @SpeakerPelosi is sitting on her Throne in USA and Eddard @realDonaldTrump…,0,7,
856,2022-04-27,858636167184560129,1519184020646600705,Reino Unido,"Not many left!!
2021 Apple iMac (24-inch, Apple M1 chip with 8?core CPU for only £1149
https://t.co/hKnEZXsO7H https://t.co/TRRCzUCDde",0,0,https://amzn.to/3DOBMAh
857,2022-04-27,548487044,1519183982335823872,,"Mothers quote on decisions https://t.co/JWugkoxCrL via @YouTube Trending Mother's Day Gifts
https://t.co/nV8sp8JSmX

Amazon Gift Card
https://t.co/wLLywcYQEu

As an Amazon Associate, I earn from qualifying purchases. You'll never pay more.",0,0,https://youtu.be/L3OTJOwuql8
858,2022-04-27,930871517860319232,1519183975079718915,,"RT @KirkDBorne: Pathways to learning #AlgorithmicTrading with #Python: https://t.co/GPSL54EQt6
—————
#BigData #DataScience #AI #MachineLear…",0,12,http://bit.ly/3FCAqc5
859,2022-04-27,1269259539519602689,1519183962312257543,"Brooklyn, NY","RT @Bey_Legion: @YonceVocals Get Beyoncé's latest releases. 👑🐝

• Be Alive: https://t.co/UpgZIUAgcy
• Homcoming Box Set + Photobook: https:…",0,4,http://apple.co/3ojaWKm
860,2022-04-27,2680729040,1519183922567000066,"Oregon, USA","Calendula: Effects on #Skin
https://t.co/Qx2MnBjJEp
Soothes Dry, Sensitive #Skin-
Lavender Calendula Lotion w/ Aloe:
https://t.co/YRoxfnrorB",0,0,https://www.ncbi.nlm.nih.gov/pubmed/21928714
861,2022-04-27,46946560,1519183894578356224,East Texas,Some folks just need killin'. Live vicariously. ★★★★★ THE DEVIL OF LIGHT - Book 1 in the Cass Elliot #CrimeSeries https://t.co/QIhvgo2NUb #thriller,0,0,http://amzn.to/1B1m2mO
862,2022-04-27,56871717,1519183893001342978,Michigan,The Very Hungry Worry Monster helps kids learn to take charge of their worries. https://t.co/5LwObmTQwU #books #childhoodworries https://t.co/cyKOvHvScZ,1,0,https://amzn.to/2MByB6c
864,2022-04-27,2822380916,1519183861967724544,South Africa,"RT @bernardfoong: ""March is a month of expectation that Spring is around the corner.""
The Boy Who Wouldn’t Grow Up by Young https://t.co/BU…",0,21,
865,2022-04-27,940462152,1519183851334950912,,"RT @JmkWalkow: @ChatByCC @realDonaldTrump @LindseyGrahamSC @BarackObama should be investigated for shutting the Keystone pipeline, helping…",0,8,
866,2022-04-27,305131165,1519183844083073024,,"RT @SEvanTownsend: 5-star #bookreview ""This is a great book absolutely jammed with action that grabbed me right from the first line."" THE S…",0,556,
867,2022-04-27,1049821519780728837,1519183835669348353,"Nunya, Biznis",Writers uniting for a good cause. #AmWriting | Benefits @TheWayneFDN #IARTG #ian1 #asmsg #bookboost #mustread #oneclick #KindleUnlimited #KU https://t.co/ugeefteZGV https://t.co/Y7YAuxUnYG,0,1,http://amzn.to/1XpdiUC
868,2022-04-27,318774557,1519183833433722880,🇺🇸 🌎 ,"Millie Thom is a former geography and history teacher with a degree in geology and a particular passion for the Anglo-Saxon and Viking period.

https://t.co/UW3FhzGlIH
https://t.co/5utCzaK6WB
 #AuthorUpROAR #EarthDesires @MillieThom https://t.co/W2FT6LnJzX",0,0,https://authoruproar.com/author-millie-thom/
869,2022-04-27,1385286231811051520,1519183723832307712,"England, United Kingdom","£30.49 &gt;&gt;&gt; FROM £44.99
.
10% VOUCHER 
.
https://t.co/WKg1tRTQJ9",0,0,https://amzn.to/3MzDk5u
871,2022-04-27,940462152,1519183709580136448,,"RT @JmkWalkow: @real_defender @realDonaldTrump Democrats can have gold, oil and pile of cash, yet they fail to pay the bills and take care…",0,31,
872,2022-04-27,841850514849517569,1519183690433437696,Okinotorishima Ogasawara Tokyo,"Sword art online figure - New1 1415
https://t.co/ja9rfs7KyG  via amazon https://t.co/sQJhtqRqHF",0,0,https://amzn.to/3t2mUfq
873,2022-04-27,79061630,1519183666987028480,,"An autobiography of a life well lived, tend to upset those without one.
A Harem Boy’s Saga; a memoir by Young (a 5-book series)  https://t.co/eP1KBF0BxI is a sensually captivating autobiography about a young man coming of age in a secret society &amp; a male harem. https://t.co/CCp0scYGgw",4,5,http://amzn.to/1FMlHVY
874,2022-04-27,940462152,1519183614642049024,,RT @JmkWalkow: @SonOfJmkWalkow @realDonaldTrump @SpeakerPelosi @SenSchumer @AOC @BarackObama could be investigated for shutting the Keyston…,0,6,
875,2022-04-27,305131165,1519183588855402496,,RT @EarthDesires: Vaarya 3/4 Ctw AGS Certified Natural Diamonds Halo Earrings 14K White Gold GH/SI2-I1 https://t.co/c7hOn4xB8f via @amazon…,0,10,https://amzn.to/3EXQsi7
876,2022-04-27,900617420938674176,1519183586255339520,India 🇮🇳,"Foldable Bed Study Table Portable Multifunction Laptop-Table Lapdesk at ₹329/- Only

https://t.co/NFNDGLXVMN",0,0,https://amzn.to/3Is4BVn
877,2022-04-27,305131165,1519183566097158144,,"RT @steven_arnett: 55 FIVE STAR REVIEWS ON AMAZON! Glamor, love, sex...and murder! Click https://t.co/N4YB7Y8uuD to find out why this novel…",0,246,https://amzn.to/2ROMQIY
878,2022-04-27,1275263857980616705,1519183554974031873,,"Source:https://t.co/BzqSzcrweY #hairbella to keep you little ones hair always on flee , kids will be kids  #BLACKOWNED  ✊🏾✊🏽✊🏿 https://t.co/hwmdJqfgMd",0,0,https://amzn.to/2YRwgdK
881,2022-04-27,286534495,1519183451588800514,"Mumbai, India","Happy to share about the launch of my second book, ""The Art of Focus.""
To preorder, you may visit the link given below. 
https://t.co/3FB33YRYo7
#monkforaction #socialimpact #selftransformation https://t.co/4SqSxdkLZQ",63,5,http://amzn.to/3OD4VEx
882,2022-04-27,1356707757362040832,1519183437915074561,,"RT @preterniadotcom: McFarlane Toys DC Multiverse Blackest Night Atrocitus BAF wave is up for preorder on Amazon ($24.99 each):

Deathstorm…",0,32,
883,2022-04-27,1385286231811051520,1519183417648173058,"England, United Kingdom","£14.05 &gt;&gt;&gt; FROM £14.47
.
PRICE DROP - low stock 
.
https://t.co/d78YXlhXlk",0,0,https://amzn.to/36Pb6V0
884,2022-04-27,1150225766677827584,1519183412808261632,Somewhere in the Pacific Ocean,29th Fighter-Interceptor Squadron F-101 Model https://t.co/MfiWw0ej2U via amazon,0,0,https://amzn.to/3dXSa6i
885,2022-04-27,1295063263789555712,1519183407271407617,,aquasana water filter #Waterfilter #waterpurifier #waterpitcher #healthywater check now on amazon here  https://t.co/6WHvmFVuvE,0,0,https://amzn.to/3g333T8
886,2022-04-27,4135631423,1519183395552649217,United States,"Fred is learning how to survive without his beloved Beatrice. When he meets Gina he has no idea how she will change his life. Just when it seems like his life is at the end, he gets a shocking surprise. @ authordavidbird EARTG #LPRTG #IAN1 erotica books
https://t.co/6I9tgnjSH9 https://t.co/CQ5ppInZWC",0,0,https://amzn.to/2ECKYhk
888,2022-04-27,1297603252754755586,1519183344747130883,,"https://t.co/Vglo2a0gPg

Goods on sales.
Amazon Promo . You can share promo code to delight your people and earn money on purchase. Check on the links below
https://t.co/Xi6kPMFGvA
https://t.co/Jr8jkJQlWg
https://t.co/ZVPGsggDoA
https://t.co/NRtPdD5AUK
https://t.co/k9bfGSTXWd https://t.co/UmEzWahrFa",0,0,https://wealthyaffiliate.com/?a_aid=58b11e6f
889,2022-04-27,318774557,1519183327286026240,🇺🇸 🌎 ,"Anne Rice was my true inspiration. Interview With The Vampire became one of the best-selling novels of all time and was the driving passion behind my desire to write my own vampire legend.

https://t.co/dhnkNq1NY7
https://t.co/PTHDIwjIOY
#MasterBlaster @AutLauraDaleo #TheDoll https://t.co/1elY0RIJ5D",0,0,https://authoruproar.com/author-laura-daleo/
890,2022-04-27,414132529,1519183324601794560,"In a #Book, of course!","🚨 Shake Down by Armand Rosamilia 🚨
🇺🇸 https://t.co/d9wciM40xA
🇬🇧 https://t.co/JSFromefsL
🇨🇦 https://t.co/HAxyxIQaYJ
🇦🇺 https://t.co/LWpOZ3BgsO

#KindleUnlimited #eBook
#Audible #Audiobook
#Paperback #Amazon

#BookLit #Thrillers
#Organized #Crime #Books

@ArmandAuthor https://t.co/R9udjeC1yA",1,0,https://amzn.to/33Arwil
891,2022-04-27,416484991,1519183322273955841,Global !!,"RT @iMoGalore: Inktastic Book Lover Tote Bag Natural
https://t.co/pItxqJ9r77 https://t.co/4GBmMT7TKL",0,2,https://amzn.to/2yegxZv
892,2022-04-27,85741735,1519183317635108867,,"@lalitsh27023273 Packages can be undeliverable for a variety of reasons (https://t.co/tXnHPfyHJa). Once the order is on its way back to us, we'll not be able to redirect it. While we'll surely take note of this instance &amp; forward it as feedback internally, kindly place a new order.

- Jansi",0,0,http://amzn.to/2lFMzu0
893,2022-04-27,1110491983,1519183313092624384,,"2022 Author Shout Reader Ready Awards Recommended Read

https://t.co/cZHkDIw3ln

#asmsg #bestbooks #reading #readingcommunity #booklover #avidreader #bookblogger https://t.co/ijtp2B61TS",0,0,https://amzn.to/3KGDNm8
894,2022-04-27,1458967487861739526,1519183296437051395,"Chicago, IL","RT @PlanetTyrus: What it is!!! My book is finished, Drops in April. Shout out to @SnoopDogg and @danaperino for the kind words on the back.…",0,398,
895,2022-04-27,16351346,1519183258344251394,,"RT @UviPoznansky: Via ""@Mhollstein
#IARTG #ASMSG Kindle
 Love is Murder
https://t.co/HspMmXyFkw   via amazon https://t.co/x2Xzo51lLU",0,2,https://amzn.to/2tD7j5J
896,2022-04-27,90944551,1519183248366129154,"Essex, ON","Edale Lane's new ff historical romance is out: Walks With Spirits:

https://t.co/XYzZTHup2d

@EdaleLane https://t.co/R2TBysAbLE",1,0,https://amzn.to/3rjDw0i
897,2022-04-27,773755889107042305,1519183215558156288,United States,RT @HumanNature48: Despise the free lunch. Get the Book: https://t.co/jdBQVKSKad,0,1,https://amzn.to/2Thw03q
898,2022-04-27,1062559220539777024,1519183194427383809,The court of life.,Despise the free lunch. Get the Book: https://t.co/jdBQVKSKad,1,1,https://amzn.to/2Thw03q
899,2022-04-27,41857947,1519183159685955585,Ciudad de Villa Constitución,"RT @hoshizukilunna: Hoshizuki Lunna⭐🌙

💙Official https://t.co/uyguxS44Cb
💜YouTube https://t.co/0zjDGK4Z3u
💙BOOTH https://t.co/tgFzMq7sB4
💜F…",0,35,https://bit.ly/3e56NoQ
900,2022-04-27,1492759087247163392,1519183136462032896,Giveaway & Contest ,"RT @IqooInd: The buZZZ is real! The #FullyLoaded #iQOOZ6Pro is launching on 27th April with the Snapdragon 778 5G and 66W FlashCharge. 

St…",0,101,
901,2022-04-27,915339981467607040,1519183121803010049,,RT @health_life_10: 👠👕📙📓🎀🥰 ❤️ HAPPY BIRTHDAY TO YOU | Happy Birthday to you wishes | Happy Birthday Gift Card https://t.co/2t6n0J34L4 via @…,0,1,https://amzn.to/2UgeJN2
902,2022-04-27,1944177338,1519183107793903616,Worldwide,"RT @Bella623: When elves resort to kidnapping vampires... Will Maura survive?
Red Tide the next magical chapter in the life of Maura DeLuca…",0,2,
903,2022-04-27,548487044,1519183072410882054,,"Mother quotes on kids following passion #shorts #mothersday https://t.co/WLOzq7KPuh via @YouTube Trending Mother's Day Gifts
https://t.co/nV8sp8JSmX

Amazon Gift Card
https://t.co/wLLywcYQEu

As an Amazon Associate, I earn from qualifying purchases. You'll never pay more.",0,0,https://youtu.be/3mgJSjZinYc
904,2022-04-27,990600540273954816,1519183072180252673,"Texas, USA","ad: ONLY $36
 
Intex Shootin' Hoops Swim Center Family Pool

https://t.co/MP5kF0OXWQ
https://t.co/MP5kF0OXWQ https://t.co/pydJ8FTPmR",0,0,https://amzn.to/3k6Ix8G
905,2022-04-27,85741735,1519182985093914624,,"@hiduhh Hello! We're sorry to hear about the poor delivery experience! Without sharing any sensitive account or order specifics, could you please confirm which delivery carrier this involves by clicking on ""Track package"" from the order here: https://t.co/Y5jpI9gRhE ? -Kayla",0,0,http://amzn.to/NAYourOrders
906,2022-04-27,2605729908,1519182972137660416,"NYC, Cedar Rapids, Dallas, USA","@PhilipBrockman1 @jodyjsperling I feel like I’ve already met @StephenKing through On Writing. 
https://t.co/YWdo9psCFN

And both Danse Macabre. This is #1. Based on the classes he taught. 
https://t.co/eyniwXp497

Remarkable work ethic. Wonderful family. Amazing story of overcoming. Role model",1,0,https://amzn.to/3Kk4M5H
907,2022-04-27,1093897096531464193,1519182817296629762,"Norwich, England","[AD] Time for #WinItWednesday!

* Follow @whatthedadsaid and RT to win a LEGO: Justice League: Gotham City Breakout https://t.co/aCdGW9MZL1 [AFF]
* Ends Sun 1st May 2022 23.59pm
* UK only

Full T&amp;C's: https://t.co/G7p7UZGrWi

#LEGOJusticeLeague https://t.co/i0ss52oQHX",177,273,https://amzn.to/3Hu8w3Q
908,2022-04-27,118870812,1519182777677058048,Denver,"RT @persimew: #IARTG #IAN1 #Free with #KU  Explore law &amp; order, life after death, Creation, cosmology, religion, alcohol, drugs, the loneli…",0,5,
909,2022-04-27,1472009099957215240,1519182772753022981,,@ShilohDitzer @TheArnoldFans Check now https://t.co/1JescbYQZ7,2,0,https://amzn.to/3KnI9NA
910,2022-04-27,892335967725510656,1519182714855108608,,"Memories: Do Not Open Import 
The Chainsmokers 
https://t.co/h3oJbbDxK6",0,0,http://amzn.to/2vJn3r1
911,2022-04-27,36095698,1519182707233763328,"Park City, Utah",Thank you for Your #RETWEET @ejlazar! Expect Success! The Science Of The Over 50 Career Search #TV #Reveal! See the #Author in action! ON SALE NOW https://t.co/Q341Sm05hR #SalaryNegotiations #Jobs #CareerAdvice #JobSearchTips @DorranceBooks @IngramSpark https://t.co/PaNOFRAoi8 https://t.co/sYDYfdQS4H,0,0,https://amzn.to/3HnTxbw
914,2022-04-27,1150225766677827584,1519182610995441664,Somewhere in the Pacific Ocean,Faller 140420 The Fun-Ship Ride HO Scale Building Kit by Faller https://t.co/4ksfkdYwyk via amazon,0,0,https://amzn.to/2MkZnmO
915,2022-04-27,2856133189,1519182588438532097,BRYANT AR/Ark,"RT @URDailyHistory: 26 April 1915: The Treaty of #London is signed by Italy and the Allies (Britain, #France and Russia), bringing Italy in…",0,10,
916,2022-04-27,2987359185,1519182580423217154,United States ,"'this heart-warming book by @LaurieLCLewis
 was a delight to read.'

https://t.co/ninGRstSIB

'5⭐️- A Heartfelt Must Read'

'well researched and well written!'

#KindleUnlimited
#Alzheimers #dementia #eldercare #health #aging
#inspirational #family #IARTG #Kindle #ebooks #books",0,0,http://amzn.to/2bnRMh3
917,2022-04-27,3388074669,1519182579253092354,United States,"'this heart-warming book by @LaurieLCLewis
 was a delight to read.'

https://t.co/UQzQLsjc7n

'5⭐️- A Heartfelt Must Read'

'well researched and well written!'

#KindleUnlimited
#Alzheimers #dementia #eldercare #health #aging
#inspirational #family #IARTG #Kindle #ebooks #books",0,0,http://amzn.to/2bnRMh3
918,2022-04-27,444284249,1519182578074406917,"Wisconsin & Minnesota, USA🇺🇸","'this heart-warming book by @LaurieLCLewis
 was a delight to read.'

https://t.co/iz8khIvnb2

'5⭐️- A Heartfelt Must Read'

'well researched and well written!'

#KindleUnlimited
#Alzheimers #dementia #eldercare #health #aging
#inspirational #family #IARTG #Kindle #ebooks #books",0,0,http://amzn.to/2bnRMh3
920,2022-04-27,500459662,1519182556595429377,Global,"The Mystery Alliance: Evian's Saga by Taffey Champion https://t.co/cmf9MGrDTa
""Amazing book!"" ~ 99¢ Kindle eBook
An E-book series inspired by the author's Muse, Keanu Reeves. 
The main character, Evian Magi, is the Mystic Fantasy Hero version of Keanu Reeves.
@TaffeyChampion https://t.co/EFCrX3bfh0",2,0,https://amzn.to/3KL2RYH
921,2022-04-27,1574080315,1519182504711835648,United States,"RT @preterniadotcom: Hasbro G.I. Joe Classified 6"" preorders are up on Amazon ($24.99 each):

Zarana - https://t.co/yJw4XhaoXo
Crimson Guar…",0,11,https://amzn.to/3rRNhU2
922,2022-04-27,992562987213914118,1519182441449422848,OMG ~ Auto Massive Ebook Maker➽,"RT @isabelsbooks: #Amreading #Newrelease: Confessions of an American Gangster: American Dream turned tragic by Pawan Bajwa 

Grab YOUR Copy…",0,1,
924,2022-04-27,720796507558035457,1519182413494071296,India,RT @HiroGallery: Shop a wide selection of Laptops including 2 in 1 and traditional laptops Free shipping and free returns on eligible items…,0,1,
925,2022-04-27,720796507558035457,1519182297915822081,India,"RT @HiroGallery: Makita 
""Daddy, Brother, Lover, Little Boy"" 9
https://t.co/y8eIX5Jxh8  @amazon https://t.co/L6IpovtCA2",0,1,https://amzn.to/3hea3yX
926,2022-04-27,1229963952060325889,1519182212373098498,Rio de Janeiro 021,"RT @RebelRhyderXXX: I absolutely love my ABYSS II toy from @NothosaurToys 🥰 
The tentacle texture feels so good exploring the deepest parts…",0,217,
927,2022-04-27,300821585,1519182162133536768,USA,"RT @RiveraSunAuthor: You, me, everyone. Inspiration for change. Roots of Resistance..Just released and on over a dozen best seller lists on…",0,1,
